Customer ID,Age,Gender,Purchase Amount (USD),Location,Season,Subscription Status,Payment Method,Previous Purchases,Preferred Payment Method,Frequency of Purchases
2237,23,Male,88,Louisiana,Winter,No,Venmo,18,Debit Card,Fortnightly
2238,45,Male,34,Alabama,Summer,No,Bank Transfer,31,Venmo,Every 3 Months
2239,40,Male,84,Florida,Winter,No,Credit Card,18,Debit Card,Weekly
2240,42,Male,96,Alabama,Summer,No,Bank Transfer,41,Credit Card,Every 3 Months
2241,57,Male,71,California,Winter,No,Credit Card,18,Debit Card,Every 3 Months
2242,18,Male,77,Maryland,Summer,No,Bank Transfer,3,Bank Transfer,Bi-Weekly
2243,18,Male,66,Nevada,Spring,No,PayPal,5,Credit Card,Bi-Weekly
2244,56,Male,21,Massachusetts,Winter,No,Cash,13,Debit Card,Annually
2245,35,Male,37,South Carolina,Summer,No,Credit Card,22,PayPal,Annually
2246,49,Male,90,Delaware,Fall,No,Venmo,45,PayPal,Fortnightly
2247,49,Male,96,Hawaii,Fall,No,Cash,39,PayPal,Every 3 Months
2248,34,Male,37,Florida,Summer,No,PayPal,18,Venmo,Annually
2249,63,Male,66,Rhode Island,Winter,No,Cash,19,PayPal,Fortnightly
2250,42,Male,45,Wyoming,Spring,No,Bank Transfer,29,Debit Card,Weekly
2251,41,Male,89,Colorado,Summer,No,Venmo,19,Credit Card,Weekly
2252,26,Male,94,Virginia,Fall,No,PayPal,22,Debit Card,Monthly
2253,48,Male,96,Nebraska,Summer,No,Venmo,21,Bank Transfer,Annually
2254,62,Male,31,Oklahoma,Spring,No,Credit Card,22,PayPal,Monthly
2255,24,Male,79,North Dakota,Winter,No,Venmo,44,PayPal,Every 3 Months
2256,48,Male,39,Michigan,Spring,No,Venmo,42,Bank Transfer,Quarterly
2257,31,Male,22,California,Fall,No,Debit Card,33,Credit Card,Quarterly
2258,41,Male,32,Tennessee,Fall,No,PayPal,6,Bank Transfer,Annually
2259,24,Male,71,Ohio,Winter,No,Bank Transfer,44,Credit Card,Every 3 Months
2260,60,Male,96,Florida,Spring,No,Venmo,24,Cash,Annually
2261,38,Male,82,Missouri,Fall,No,Venmo,16,PayPal,Quarterly
2262,58,Male,76,South Carolina,Spring,No,Cash,12,Bank Transfer,Fortnightly
2263,53,Male,22,Arizona,Winter,No,Venmo,50,PayPal,Monthly
2264,44,Male,40,Indiana,Winter,No,PayPal,42,Cash,Quarterly
2265,51,Male,92,North Dakota,Summer,No,Bank Transfer,50,PayPal,Monthly
2266,36,Male,94,Montana,Fall,No,Bank Transfer,10,PayPal,Quarterly
2267,20,Male,44,Missouri,Fall,No,Bank Transfer,32,Debit Card,Weekly
2268,32,Male,49,Kentucky,Spring,No,Venmo,37,Venmo,Weekly
2269,66,Male,26,Georgia,Spring,No,Credit Card,15,Bank Transfer,Monthly
2270,49,Male,38,Kentucky,Fall,No,Credit Card,27,Credit Card,Annually
2271,27,Male,72,Georgia,Spring,No,Debit Card,7,Venmo,Weekly
2272,29,Male,99,Alaska,Summer,No,Cash,49,PayPal,Quarterly
2273,29,Male,38,Maine,Spring,No,Venmo,44,PayPal,Monthly
2274,55,Male,96,New Mexico,Winter,No,Credit Card,13,PayPal,Bi-Weekly
2275,57,Male,27,New York,Spring,No,Cash,38,PayPal,Fortnightly
2276,29,Male,24,Oklahoma,Winter,No,PayPal,10,Debit Card,Weekly
2277,31,Male,82,Wyoming,Summer,No,Bank Transfer,25,Debit Card,Weekly
2278,25,Male,56,Alabama,Summer,No,Bank Transfer,18,Credit Card,Quarterly
2279,61,Male,25,Maryland,Fall,No,Cash,6,Cash,Every 3 Months
2280,53,Male,67,West Virginia,Spring,No,Bank Transfer,35,Bank Transfer,Quarterly
2281,22,Male,21,Kentucky,Summer,No,Bank Transfer,31,Credit Card,Fortnightly
2282,28,Male,27,Kansas,Summer,No,Bank Transfer,41,Bank Transfer,Annually
2283,18,Male,97,Idaho,Fall,No,Debit Card,8,Credit Card,Annually
2284,44,Male,45,Ohio,Winter,No,Cash,34,Credit Card,Fortnightly
2285,32,Male,63,Iowa,Fall,No,Cash,20,Venmo,Annually
2286,34,Male,100,Michigan,Summer,No,Cash,38,PayPal,Every 3 Months
2287,67,Male,38,South Dakota,Spring,No,PayPal,35,Venmo,Quarterly
2288,66,Male,45,Nebraska,Summer,No,PayPal,6,Debit Card,Annually
2289,28,Male,91,California,Fall,No,Credit Card,50,PayPal,Weekly
2290,70,Male,82,Nevada,Fall,No,PayPal,47,Venmo,Weekly
2291,37,Male,48,Kansas,Winter,No,Venmo,23,PayPal,Quarterly
2292,28,Male,30,Ohio,Spring,No,PayPal,13,Credit Card,Quarterly
2293,43,Male,34,Vermont,Spring,No,Debit Card,31,Debit Card,Monthly
2294,37,Male,68,Georgia,Fall,No,PayPal,16,Debit Card,Every 3 Months
2295,54,Male,95,Maryland,Winter,No,Venmo,40,Debit Card,Annually
2296,50,Male,22,Connecticut,Spring,No,Credit Card,45,PayPal,Quarterly
2297,46,Male,88,Washington,Fall,No,PayPal,50,Venmo,Every 3 Months
2298,60,Male,83,California,Summer,No,PayPal,1,Bank Transfer,Quarterly
2299,40,Male,87,Montana,Spring,No,PayPal,10,Cash,Every 3 Months
2300,64,Male,57,Idaho,Summer,No,Debit Card,48,Credit Card,Every 3 Months
2301,18,Male,88,Pennsylvania,Summer,No,Venmo,38,Credit Card,Monthly
2302,37,Male,20,Maine,Winter,No,Debit Card,21,Debit Card,Annually
2303,36,Male,39,Montana,Summer,No,Cash,38,Venmo,Monthly
2304,51,Male,71,New Jersey,Spring,No,Bank Transfer,31,Credit Card,Fortnightly
2305,26,Male,73,Louisiana,Winter,No,Bank Transfer,9,Debit Card,Fortnightly
2306,68,Male,63,Maine,Summer,No,Cash,47,Cash,Weekly
2307,27,Male,78,Florida,Winter,No,Cash,8,Cash,Bi-Weekly
2308,28,Male,96,Missouri,Fall,No,Bank Transfer,30,Debit Card,Annually
2309,49,Male,81,North Dakota,Winter,No,Bank Transfer,22,Bank Transfer,Quarterly
2310,70,Male,95,Connecticut,Fall,No,Cash,3,Bank Transfer,Quarterly
2311,30,Male,68,Virginia,Spring,No,Credit Card,15,PayPal,Monthly
2312,27,Male,28,Montana,Spring,No,PayPal,10,Bank Transfer,Every 3 Months
2313,19,Male,30,Vermont,Summer,No,PayPal,19,Cash,Every 3 Months
2314,64,Male,31,Georgia,Summer,No,Venmo,36,Bank Transfer,Fortnightly
2315,42,Male,95,Virginia,Winter,No,Venmo,12,Bank Transfer,Every 3 Months
2316,69,Male,79,Vermont,Winter,No,Cash,49,Debit Card,Quarterly
2317,28,Male,39,Montana,Winter,No,Credit Card,7,Debit Card,Annually
2318,47,Male,34,New Jersey,Summer,No,Debit Card,28,Bank Transfer,Monthly
2319,69,Male,28,Wyoming,Spring,No,PayPal,30,Credit Card,Annually
2320,56,Male,38,Maine,Winter,No,Debit Card,29,PayPal,Monthly
2321,28,Male,55,New Mexico,Spring,No,Credit Card,9,Debit Card,Every 3 Months
2322,50,Male,31,Colorado,Winter,No,PayPal,27,Debit Card,Fortnightly
2323,39,Male,84,Connecticut,Spring,No,Cash,21,Venmo,Fortnightly
2324,35,Male,93,Maryland,Winter,No,Bank Transfer,36,Credit Card,Monthly
2325,59,Male,28,Oregon,Winter,No,Debit Card,19,Debit Card,Annually
2326,44,Male,55,New York,Summer,No,Debit Card,47,Cash,Weekly
2327,66,Male,63,Oklahoma,Winter,No,Cash,38,Bank Transfer,Annually
2328,20,Male,94,Alabama,Winter,No,Credit Card,22,Venmo,Bi-Weekly
2329,45,Male,36,North Dakota,Fall,No,Credit Card,29,Venmo,Bi-Weekly
2330,49,Male,97,Nebraska,Spring,No,Venmo,42,Bank Transfer,Annually
2331,60,Male,63,Arizona,Summer,No,Venmo,47,PayPal,Every 3 Months
2332,61,Male,77,Illinois,Spring,No,Credit Card,10,Credit Card,Bi-Weekly
2333,36,Male,53,South Carolina,Fall,No,Credit Card,10,Venmo,Monthly
2334,33,Male,77,Kansas,Spring,No,Cash,1,PayPal,Every 3 Months
2335,49,Male,79,Kansas,Summer,No,Credit Card,7,Credit Card,Monthly
2336,31,Male,37,Idaho,Summer,No,Venmo,10,Venmo,Fortnightly
2337,19,Male,94,California,Winter,No,Cash,11,Credit Card,Weekly
2338,39,Male,76,North Dakota,Fall,No,PayPal,5,Cash,Annually
2339,66,Male,68,Georgia,Fall,No,PayPal,21,PayPal,Quarterly
2340,25,Male,65,Illinois,Spring,No,Cash,24,Bank Transfer,Quarterly
2341,63,Male,24,Delaware,Summer,No,Venmo,37,Credit Card,Fortnightly
2342,56,Male,31,Connecticut,Summer,No,Cash,22,Venmo,Every 3 Months
2343,20,Male,89,Tennessee,Fall,No,Credit Card,16,Debit Card,Fortnightly
2344,58,Male,49,Maryland,Summer,No,Venmo,44,PayPal,Monthly
2345,34,Male,92,Rhode Island,Fall,No,Credit Card,14,Venmo,Bi-Weekly
2346,28,Male,32,New York,Winter,No,Bank Transfer,23,Bank Transfer,Every 3 Months
2347,22,Male,67,New Mexico,Winter,No,Bank Transfer,46,Debit Card,Fortnightly
2348,37,Male,64,California,Fall,No,Credit Card,46,Cash,Every 3 Months
2349,54,Male,84,Maine,Spring,No,PayPal,16,PayPal,Every 3 Months
2350,65,Male,34,New York,Fall,No,Venmo,40,Credit Card,Every 3 Months
2351,57,Male,26,Hawaii,Winter,No,Bank Transfer,21,Cash,Annually
2352,38,Male,50,New Hampshire,Fall,No,Credit Card,25,PayPal,Bi-Weekly
2353,70,Male,46,Nebraska,Fall,No,Credit Card,25,Bank Transfer,Quarterly
2354,56,Male,71,Montana,Fall,No,Credit Card,25,Debit Card,Every 3 Months
2355,56,Male,78,Wisconsin,Summer,No,Cash,27,Venmo,Monthly
2356,22,Male,35,Tennessee,Winter,No,PayPal,12,Cash,Monthly
2357,57,Male,58,Montana,Summer,No,Bank Transfer,27,Debit Card,Quarterly
2358,53,Male,67,Michigan,Fall,No,Bank Transfer,40,Credit Card,Bi-Weekly
2359,53,Male,93,Texas,Spring,No,Bank Transfer,38,Credit Card,Quarterly
2360,19,Male,81,Pennsylvania,Spring,No,Venmo,44,Bank Transfer,Every 3 Months
2361,49,Male,80,New York,Fall,No,Debit Card,27,Venmo,Every 3 Months
2362,44,Male,64,Alabama,Spring,No,Cash,30,Credit Card,Every 3 Months
2363,27,Male,41,Virginia,Fall,No,Venmo,24,Credit Card,Monthly
2364,60,Male,79,Pennsylvania,Winter,No,PayPal,38,Cash,Bi-Weekly
2365,62,Male,60,Mississippi,Winter,No,Credit Card,4,PayPal,Quarterly
2366,52,Male,91,Wyoming,Winter,No,Cash,32,Venmo,Monthly
2367,30,Male,66,New Mexico,Winter,No,PayPal,32,Credit Card,Fortnightly
2368,66,Male,85,North Dakota,Winter,No,Bank Transfer,28,Bank Transfer,Bi-Weekly
2369,29,Male,38,New Jersey,Summer,No,Credit Card,6,Debit Card,Every 3 Months
2370,24,Male,23,Vermont,Winter,No,Debit Card,24,PayPal,Monthly
2371,51,Male,71,Alaska,Spring,No,Debit Card,38,Venmo,Weekly
2372,67,Male,25,Indiana,Winter,No,PayPal,28,Debit Card,Annually
2373,50,Male,39,Alabama,Spring,No,Debit Card,9,PayPal,Fortnightly
2374,37,Male,20,Michigan,Spring,No,Bank Transfer,21,Debit Card,Every 3 Months
2375,69,Male,73,Washington,Winter,No,Cash,31,Debit Card,Monthly
2376,60,Male,63,Virginia,Fall,No,PayPal,18,Credit Card,Quarterly
2377,21,Male,94,Tennessee,Spring,No,Venmo,5,Cash,Weekly
2378,44,Male,94,South Dakota,Fall,No,Venmo,22,Cash,Annually
2379,26,Male,71,New Hampshire,Summer,No,Debit Card,37,PayPal,Bi-Weekly
2380,40,Male,77,South Dakota,Spring,No,Credit Card,22,Debit Card,Monthly
2381,41,Male,66,Pennsylvania,Fall,No,Credit Card,36,PayPal,Fortnightly
2382,62,Male,23,Wisconsin,Summer,No,Bank Transfer,23,PayPal,Annually
2383,39,Male,60,California,Spring,No,Debit Card,44,Debit Card,Weekly
2384,53,Male,72,Rhode Island,Spring,No,Cash,25,Bank Transfer,Annually
2385,24,Male,35,Alabama,Winter,No,Debit Card,40,PayPal,Quarterly
2386,41,Male,31,Oklahoma,Fall,No,Venmo,12,PayPal,Weekly
2387,19,Male,33,Illinois,Summer,No,Credit Card,14,Venmo,Monthly
2388,36,Male,95,Tennessee,Summer,No,Credit Card,14,Debit Card,Monthly
2389,21,Male,68,Alabama,Fall,No,Credit Card,10,Debit Card,Annually
2390,25,Male,87,Kansas,Spring,No,Cash,17,Bank Transfer,Every 3 Months
2391,65,Male,64,Arizona,Winter,No,Debit Card,24,Debit Card,Fortnightly
2392,42,Male,74,Michigan,Winter,No,PayPal,31,Bank Transfer,Quarterly
2393,40,Male,62,Missouri,Spring,No,Cash,36,Cash,Annually
2394,58,Male,97,Louisiana,Winter,No,Debit Card,38,PayPal,Every 3 Months
2395,40,Male,47,Connecticut,Fall,No,Cash,23,Debit Card,Fortnightly
2396,62,Male,83,Connecticut,Winter,No,Debit Card,47,PayPal,Bi-Weekly
2397,38,Male,82,Oregon,Spring,No,Credit Card,20,Venmo,Weekly
2398,37,Male,26,West Virginia,Fall,No,Bank Transfer,41,Venmo,Monthly
2399,65,Male,81,Florida,Winter,No,PayPal,44,Bank Transfer,Fortnightly
2400,55,Male,44,New Hampshire,Spring,No,Debit Card,31,Cash,Monthly
2401,43,Male,88,Oregon,Winter,No,PayPal,11,Credit Card,Bi-Weekly
2402,43,Male,76,Oregon,Winter,No,Cash,25,PayPal,Bi-Weekly
2403,45,Male,89,Utah,Winter,No,PayPal,31,Cash,Weekly
2404,64,Male,22,Missouri,Fall,No,Bank Transfer,40,Debit Card,Weekly
2405,28,Male,33,West Virginia,Winter,No,Venmo,23,Credit Card,Bi-Weekly
2406,69,Male,97,California,Fall,No,Venmo,5,Debit Card,Quarterly
2407,54,Male,57,California,Winter,No,Venmo,26,PayPal,Weekly
2408,52,Male,38,Illinois,Summer,No,Credit Card,11,Credit Card,Bi-Weekly
2409,23,Male,55,Hawaii,Fall,No,PayPal,44,Debit Card,Every 3 Months
2410,26,Male,37,Washington,Spring,No,Credit Card,47,Cash,Every 3 Months
2411,48,Male,43,Wisconsin,Summer,No,Venmo,46,PayPal,Monthly
2412,49,Male,96,Virginia,Summer,No,Debit Card,35,Cash,Every 3 Months
2413,53,Male,51,Oregon,Winter,No,Debit Card,8,Bank Transfer,Bi-Weekly
2414,69,Male,95,Pennsylvania,Fall,No,Bank Transfer,30,Bank Transfer,Weekly
2415,26,Male,26,Virginia,Summer,No,PayPal,14,Credit Card,Bi-Weekly
2416,21,Male,34,Hawaii,Fall,No,Cash,30,Bank Transfer,Weekly
2417,59,Male,83,Nebraska,Summer,No,Cash,26,Credit Card,Every 3 Months
2418,21,Male,24,Alaska,Fall,No,Bank Transfer,32,Venmo,Fortnightly
2419,22,Male,69,Michigan,Fall,No,Bank Transfer,47,Cash,Every 3 Months
2420,26,Male,40,North Carolina,Fall,No,Venmo,11,Credit Card,Every 3 Months
2421,41,Male,87,North Carolina,Winter,No,PayPal,28,PayPal,Annually
2422,37,Male,46,Minnesota,Spring,No,PayPal,2,Debit Card,Every 3 Months
2423,30,Male,82,Georgia,Winter,No,Credit Card,45,Credit Card,Weekly
2424,49,Male,81,West Virginia,Summer,No,PayPal,7,Credit Card,Every 3 Months
2425,49,Male,57,Delaware,Winter,No,Debit Card,28,Bank Transfer,Bi-Weekly
2426,58,Male,49,North Dakota,Summer,No,Venmo,34,Bank Transfer,Quarterly
2427,70,Male,42,Florida,Fall,No,Venmo,26,Debit Card,Every 3 Months
2428,27,Male,26,Oregon,Spring,No,Debit Card,45,Cash,Quarterly
2429,65,Male,38,Idaho,Spring,No,PayPal,34,Debit Card,Annually
2430,57,Male,57,Virginia,Summer,No,PayPal,47,Credit Card,Fortnightly
2431,20,Male,100,North Dakota,Summer,No,Cash,42,Cash,Quarterly
2432,34,Male,73,Alabama,Fall,No,Cash,27,Bank Transfer,Every 3 Months
2433,59,Male,66,Hawaii,Winter,No,PayPal,43,Venmo,Monthly
2434,54,Male,73,Oregon,Spring,No,Cash,16,Cash,Bi-Weekly
2435,36,Male,45,Utah,Spring,No,Cash,40,Credit Card,Monthly
2436,21,Male,27,Hawaii,Fall,No,Cash,29,Cash,Bi-Weekly
2437,52,Male,24,Connecticut,Fall,No,Credit Card,38,Credit Card,Quarterly
2438,43,Male,59,Wyoming,Winter,No,Credit Card,34,Credit Card,Weekly
2439,32,Male,20,Delaware,Winter,No,Cash,30,Venmo,Weekly
2440,55,Male,44,Arkansas,Summer,No,Cash,45,Bank Transfer,Annually
2441,31,Male,90,Indiana,Spring,No,Bank Transfer,47,Bank Transfer,Annually
2442,45,Male,36,California,Fall,No,Credit Card,5,Credit Card,Monthly
2443,53,Male,95,Wyoming,Winter,No,PayPal,50,Debit Card,Bi-Weekly
2444,24,Male,30,South Dakota,Spring,No,Venmo,24,Bank Transfer,Bi-Weekly
2445,47,Male,65,West Virginia,Fall,No,Cash,15,Debit Card,Bi-Weekly
2446,63,Male,96,Tennessee,Summer,No,PayPal,50,Cash,Weekly
2447,38,Male,65,Alaska,Spring,No,Cash,7,Credit Card,Monthly
2448,59,Male,47,South Dakota,Fall,No,Venmo,10,Venmo,Fortnightly
2449,54,Male,25,Tennessee,Fall,No,Bank Transfer,38,PayPal,Bi-Weekly
2450,26,Male,56,Alabama,Fall,No,Debit Card,31,Venmo,Fortnightly
2451,68,Male,76,North Carolina,Fall,No,Venmo,7,Venmo,Quarterly
2452,41,Male,60,Oklahoma,Fall,No,Debit Card,27,Venmo,Monthly
2453,68,Male,67,New York,Winter,No,Venmo,45,Bank Transfer,Every 3 Months
2454,21,Male,95,Iowa,Spring,No,PayPal,13,Cash,Annually
2455,32,Male,72,Alaska,Winter,No,Bank Transfer,33,Venmo,Annually
2456,20,Male,98,Alaska,Spring,No,PayPal,25,Cash,Every 3 Months
2457,59,Male,83,Nebraska,Winter,No,Credit Card,5,PayPal,Monthly
2458,53,Male,37,Delaware,Fall,No,PayPal,23,Cash,Quarterly
2459,66,Male,85,Texas,Fall,No,Bank Transfer,17,Bank Transfer,Weekly
2460,47,Male,36,Missouri,Fall,No,PayPal,14,Cash,Weekly
2461,58,Male,36,Maine,Winter,No,Venmo,28,Credit Card,Annually
2462,28,Male,86,Pennsylvania,Summer,No,PayPal,19,Credit Card,Weekly
2463,68,Male,99,Missouri,Spring,No,Venmo,31,Bank Transfer,Bi-Weekly
2464,60,Male,21,Mississippi,Summer,No,Bank Transfer,25,Cash,Bi-Weekly
2465,47,Male,84,Hawaii,Winter,No,Debit Card,4,Cash,Bi-Weekly
2466,18,Male,63,Texas,Spring,No,Cash,20,Bank Transfer,Weekly
2467,32,Male,84,South Dakota,Summer,No,Cash,37,Cash,Annually
2468,27,Male,72,New Jersey,Spring,No,Debit Card,28,Credit Card,Annually
2469,65,Male,21,Connecticut,Winter,No,Credit Card,6,Venmo,Weekly
2470,68,Male,92,Maryland,Fall,No,Cash,27,PayPal,Annually
2471,55,Male,72,Arizona,Fall,No,Cash,29,Credit Card,Fortnightly
2472,30,Male,83,Oklahoma,Spring,No,Cash,1,Cash,Annually
2473,24,Male,73,Utah,Summer,No,Bank Transfer,31,Credit Card,Annually
2474,57,Male,98,Arkansas,Winter,No,Cash,28,Cash,Quarterly
2475,23,Male,76,North Carolina,Fall,No,Cash,19,Bank Transfer,Quarterly
2476,69,Male,43,California,Summer,No,Bank Transfer,36,Venmo,Monthly
2477,60,Male,60,Colorado,Summer,No,Debit Card,28,Cash,Monthly
2478,25,Male,40,California,Spring,No,Debit Card,29,PayPal,Weekly
2479,18,Male,93,Vermont,Winter,No,Cash,9,Bank Transfer,Every 3 Months
2480,37,Male,98,Kansas,Fall,No,Venmo,26,Credit Card,Every 3 Months
2481,61,Male,91,Ohio,Summer,No,Debit Card,7,Credit Card,Fortnightly
2482,41,Male,92,New Jersey,Fall,No,Venmo,35,Debit Card,Weekly
2483,69,Male,87,Arizona,Winter,No,PayPal,46,Credit Card,Every 3 Months
2484,32,Male,96,Arizona,Fall,No,PayPal,8,Debit Card,Monthly
2485,60,Male,97,New Hampshire,Summer,No,Bank Transfer,50,Cash,Every 3 Months
2486,43,Male,55,Louisiana,Spring,No,Credit Card,37,Bank Transfer,Annually
2487,61,Male,58,Texas,Spring,No,Credit Card,6,Credit Card,Fortnightly
2488,57,Male,21,Montana,Spring,No,PayPal,16,PayPal,Bi-Weekly
2489,56,Male,82,New Hampshire,Summer,No,Credit Card,30,PayPal,Monthly
2490,66,Male,34,South Dakota,Winter,No,Credit Card,50,Venmo,Quarterly
2491,52,Male,78,Montana,Spring,No,PayPal,5,Cash,Every 3 Months
2492,63,Male,47,North Carolina,Spring,No,Debit Card,15,Bank Transfer,Monthly
2493,50,Male,96,South Dakota,Summer,No,Venmo,34,Bank Transfer,Bi-Weekly
2494,21,Male,23,Maine,Fall,No,Cash,6,Venmo,Every 3 Months
2495,42,Male,27,Oklahoma,Winter,No,PayPal,26,Debit Card,Annually
2496,40,Male,37,Nebraska,Spring,No,Bank Transfer,34,Credit Card,Every 3 Months
2497,67,Male,79,Illinois,Summer,No,Bank Transfer,37,Credit Card,Weekly
2498,35,Male,40,Colorado,Summer,No,Bank Transfer,28,Bank Transfer,Annually
2499,18,Male,39,Massachusetts,Fall,No,Cash,38,Cash,Fortnightly
2500,52,Male,73,Louisiana,Summer,No,Debit Card,2,Cash,Quarterly
2501,59,Male,84,Massachusetts,Fall,No,Credit Card,32,Cash,Bi-Weekly
2502,49,Male,94,West Virginia,Fall,No,Cash,30,Venmo,Bi-Weekly
2503,46,Male,47,Idaho,Spring,No,Cash,17,PayPal,Every 3 Months
2504,69,Male,77,Ohio,Summer,No,PayPal,5,Debit Card,Bi-Weekly
2505,56,Male,94,Rhode Island,Winter,No,Credit Card,31,Cash,Bi-Weekly
2506,27,Male,75,Illinois,Summer,No,PayPal,43,PayPal,Quarterly
2507,57,Male,82,New York,Spring,No,Debit Card,19,Venmo,Annually
2508,58,Male,36,Louisiana,Fall,No,PayPal,32,Credit Card,Every 3 Months
2509,23,Male,90,California,Spring,No,Cash,5,Debit Card,Bi-Weekly
2510,19,Male,48,Washington,Spring,No,PayPal,9,Bank Transfer,Quarterly
2511,40,Male,42,South Dakota,Winter,No,Cash,48,Credit Card,Weekly
2512,54,Male,33,Idaho,Summer,No,Debit Card,1,PayPal,Quarterly
2513,50,Male,63,North Dakota,Summer,No,Credit Card,20,Credit Card,Monthly
2514,69,Male,53,Washington,Winter,No,Debit Card,42,Cash,Annually
2515,42,Male,37,Alaska,Spring,No,Debit Card,45,PayPal,Bi-Weekly
2516,37,Male,92,Kansas,Summer,No,Bank Transfer,41,Cash,Monthly
2517,46,Male,73,Utah,Spring,No,Bank Transfer,36,Debit Card,Quarterly
2518,64,Male,38,Wyoming,Spring,No,Credit Card,10,Venmo,Annually
2519,20,Male,51,Maine,Fall,No,PayPal,31,Venmo,Annually
2520,40,Male,90,Michigan,Spring,No,Credit Card,21,Credit Card,Quarterly
2521,64,Male,56,Illinois,Summer,No,Bank Transfer,16,Cash,Every 3 Months
2522,29,Male,33,Minnesota,Fall,No,Debit Card,18,PayPal,Every 3 Months
2523,20,Male,53,Massachusetts,Winter,No,Cash,20,Debit Card,Weekly
2524,43,Male,24,New Jersey,Spring,No,Cash,21,Bank Transfer,Annually
2525,60,Male,59,Kansas,Spring,No,Venmo,23,Credit Card,Quarterly
2526,39,Male,72,Kentucky,Winter,No,PayPal,20,PayPal,Weekly
2527,47,Male,28,Rhode Island,Spring,No,Bank Transfer,30,PayPal,Bi-Weekly
2528,19,Male,36,Illinois,Fall,No,Cash,33,Bank Transfer,Every 3 Months
2529,52,Male,47,Alabama,Fall,No,Bank Transfer,31,Debit Card,Monthly
2530,34,Male,62,Tennessee,Spring,No,Cash,48,Bank Transfer,Monthly
2531,25,Male,98,Massachusetts,Spring,No,Debit Card,28,Debit Card,Weekly
2532,43,Male,28,Texas,Summer,No,PayPal,7,Cash,Every 3 Months
2533,55,Male,86,Nebraska,Summer,No,PayPal,4,Debit Card,Weekly
2534,66,Male,46,Pennsylvania,Summer,No,Venmo,49,Cash,Bi-Weekly
2535,41,Male,42,Virginia,Fall,No,PayPal,22,Cash,Weekly
2536,47,Male,80,Vermont,Winter,No,Bank Transfer,39,Bank Transfer,Fortnightly
2537,51,Male,39,Oklahoma,Spring,No,Bank Transfer,45,PayPal,Every 3 Months
2538,44,Male,49,Maine,Summer,No,Debit Card,30,PayPal,Fortnightly
2539,18,Male,32,New Jersey,Summer,No,Venmo,33,Credit Card,Bi-Weekly
2540,33,Male,73,Massachusetts,Fall,No,PayPal,24,Cash,Bi-Weekly
2541,24,Male,42,New Jersey,Summer,No,PayPal,11,Debit Card,Quarterly
2542,33,Male,58,Washington,Spring,No,Venmo,13,Venmo,Every 3 Months
2543,61,Male,22,Arkansas,Winter,No,PayPal,27,PayPal,Annually
2544,27,Male,56,West Virginia,Spring,No,Debit Card,30,PayPal,Bi-Weekly
2545,46,Male,70,Delaware,Spring,No,Cash,39,Venmo,Quarterly
2546,38,Male,50,Texas,Spring,No,Bank Transfer,10,Debit Card,Annually
2547,63,Male,21,Texas,Summer,No,Venmo,4,Credit Card,Quarterly
2548,47,Male,97,Mississippi,Summer,No,Bank Transfer,16,Cash,Weekly
2549,42,Male,63,Texas,Winter,No,Credit Card,34,Credit Card,Monthly
2550,41,Male,60,Virginia,Fall,No,Credit Card,11,Debit Card,Every 3 Months
2551,53,Male,52,New Hampshire,Fall,No,Credit Card,30,Debit Card,Fortnightly
2552,29,Male,32,Minnesota,Winter,No,Cash,40,Debit Card,Annually
2553,61,Male,48,Maryland,Spring,No,Cash,13,Credit Card,Annually
2554,69,Male,25,Vermont,Summer,No,Cash,28,Venmo,Every 3 Months
2555,51,Male,68,Kansas,Summer,No,Bank Transfer,49,Debit Card,Bi-Weekly
2556,24,Male,74,Idaho,Fall,No,PayPal,23,Credit Card,Weekly
2557,24,Male,88,Montana,Fall,No,PayPal,4,Bank Transfer,Quarterly
2558,70,Male,23,Oklahoma,Spring,No,Venmo,17,PayPal,Fortnightly
2559,49,Male,32,California,Fall,No,Cash,24,PayPal,Fortnightly
2560,48,Male,71,Mississippi,Winter,No,Venmo,21,Debit Card,Every 3 Months
2561,58,Male,62,California,Spring,No,Debit Card,17,Debit Card,Bi-Weekly
2562,32,Male,20,New York,Spring,No,Credit Card,22,Debit Card,Quarterly
2563,57,Male,62,Arizona,Spring,No,Debit Card,27,Cash,Fortnightly
2564,69,Male,81,Massachusetts,Winter,No,PayPal,1,Venmo,Every 3 Months
2565,42,Male,90,Kentucky,Winter,No,Debit Card,27,Bank Transfer,Weekly
